"time","x1","x2","v1","v2","a1","a2","F"
0.084,0.016096337757687984,0.44947071681436124,0.3598471812524735,-1.1638321153219373,3.338971328452152,-12.212168843970172,3.5719041422795277
0.086,0.016822663396846682,0.44711871413600346,0.3664703788513106,-1.1881560817721541,3.284126567341106,-12.111574735268258,3.5256472770798353
0.088,0.01756212583929101,0.44471826462725095,0.37298331523890926,-1.2122774882091536,3.2287130647148765,-12.00961303223784,3.4789309861555675
0.09,0.01831450480199298,0.44226977406395535,0.379384869932754,-1.2361936295179974,3.1727414208877676,-11.906300835317955,3.431763442894248
0.092,0.019079575915709857,0.439773655879857,0.3856739270840692,-1.2599018033415494,3.11622238985475,-11.801655511023338,3.3841529344286623
0.094,0.019857113180024533,0.4372303282093131,0.3918493980230475,-1.2833993527640217,3.0591667634944963,-11.695694533256408,3.3361077748993515
0.096,0.020646888337035096,0.43464021475779785,0.39791021726093456,-1.306683658517763,3.001585399495741,-11.588435523918907,3.287636326318279
0.098,0.021448671764785543,0.4320037446308935,0.4038553643717331,-1.3297521786619788,2.9434891666220224,-11.479896196163502,3.2387469571442247
0.1,0.022262230348105927,0.429321352741825,0.4096838118453383,-1.3526023540233196,2.884889075152735,-11.370094489632367,3.189448141002862
0.102,0.023087329137032264,0.42659347949402804,0.4153945657051592,-1.3752316818489774,2.825796175281535,-11.259048465118758,3.1397483797928896
0.104,0.023923730929802767,0.42382057086096653,0.4209866552949493,-1.397637697286864,2.7662215826637135,-11.146776331054001,3.0896562230207305
0.106,0.024771198428294283,0.4210030736771512,0.4264591220999261,-1.4198179567982092,2.7061764043365737,-11.033296299543062,3.0391802130395016
0.108,0.02562949065332004,0.418141443529164,0.43181103922465836,-1.4417700673001639,2.645671861117896,-10.918626825889259,2.9883289754960285
0.11,0.026498364582738687,0.41523614118224716,0.4370415029771102,-1.4634916736997967,2.5847192312338225,-10.802786499191637,2.9371111776566314
0.112,0.027377575560004308,0.41228763170586147,0.4421496310194817,-1.4849804562236333,2.5233298360330747,-10.685794015087154,2.885535517837014
0.114,0.02826687847687076,0.409296382100311,0.44713455871085994,-1.5062341256212686,2.4615149975574586,-10.567668098388179,2.8336106940683385
0.116,0.02916602719426492,0.4062628625049713,0.451995441542153,-1.527250426642057,2.399286058763879,-10.448427541121767,2.7813454190149587
0.118,0.030074771958921498,0.4031875515283611,0.4567314650525722,-1.548027151880431,2.336654474628165,-10.328091372230986,2.728748487227894
0.12,0.030992862465986204,0.40007092996690746,0.4613418336704769,-1.5685621264126064,2.2736317035737135,-10.206678656382039,2.675828694967671
0.122,0.03192004694232192,0.3969134827505894,0.46582577470207087,-1.5888532135460716,2.21022923959497,-10.08420855490657,2.622594863958603
0.124,0.03285607175892874,0.39371569998451006,0.4701825415967391,-1.608898320075779,2.1464586255109186,-9.960700355087022,2.5690558514195545
0.126,0.03380068266849007,0.3904780738414995,0.4744114056600526,-1.628695383298422,2.0823314094339462,-9.83617337909132,2.515220517250857
0.128,0.03475362394792464,0.38720110080327025,0.4785116626592085,-1.648242381542869,2.0178591744413295,-9.710647048054962,2.4610977464524173
0.13,0.03571463870391134,0.3838852809324834,0.48248263116138657,-1.6675373316463122,1.9530535276104808,-9.584140860037646,2.406696440881871
0.132,0.03668346477489981,0.3805311262259084,0.48632366413386907,-1.686578304029206,1.887926249852777,-9.456674663737955,2.352025630428548
0.134,0.03765984215235957,0.3771391455405795,0.4900341285939016,-1.7053633965700412,1.822489024057852,-9.328268163140805,2.2970942713002276
0.136,0.03864350910532577,0.37370985249437866,0.4936134165915824,-1.7238907488843576,1.7567535767809845,-9.198941176374824,2.2419113511525586
0.138,0.039634202054372125,0.37024376574130263,0.4970609457931803,-1.7421585431934055,1.6907316826736547,-9.068713644244044,2.1864858923760124
0.14,0.04063165602542851,0.36674140806748184,0.500376158456165,-1.760165003118914,1.6244351476874754,-8.937605600046956,2.1308269396329935
0.142,0.04163560466630284,0.3632033063765427,0.5035585216171454,-1.7779083940419071,1.5578758082864148,-8.805637168591154,2.074943559272872
0.144,0.042645780263202204,0.35962999167496806,0.5066075272798021,-1.7953870234615212,1.4910655306590144,-8.672828565207901,2.018844838746997
0.146,0.04366191375725492,0.3560219990574592,0.5095226926028302,-1.8125992413538192,1.4240162099306026,-8.539200094766755,1.962539886023718
0.148,0.04468373864586106,0.35237985951089934,0.5123035447981823,-1.8295434189608941,1.356739631352598,-8.404771891300562,1.9060377267708446
0.15,0.045711000375780075,0.3487040801527984,0.5149495844152763,-1.8462178970882248,1.2892471363775768,-8.269563290947934,1.8493470570184325
0.152,0.046743419261540686,0.34499522234476343,0.5174604315374989,-1.8626211924431502,1.221550939918996,-8.133595308004226,1.792477218841903
0.154,0.04778072529457117,0.34125382840510643,0.5198356890354321,-1.8787518048148575,1.1536628934274098,-7.996888310837878,1.7354372841802075
0.156,0.048822647892700466,0.3374804432164101,0.5220749831631295,-1.8946082744387325,1.0855948488765348,-7.859462706432747,1.678236324436165
0.158,0.04986891596480675,0.33367561410953483,0.5241779635566362,-1.9101891820879584,1.0173586562655887,-7.721338936189293,1.6208834086249833
0.16,0.05091925797546448,0.3298398907476254,0.5261443032325113,-1.9254931491651208,0.9489661611216459,-7.5825374717257645,1.563387601522793
0.162,0.05197340200959477,0.3259738250101181,0.5279736985863499,-1.940518837793809,0.8804292020019363,-7.443078810679373,1.5057579618151538
0.164,0.05303106475199548,0.3220779931839461,0.5296658914343435,-1.9552649762268957,0.8117600246820629,-7.30298422129974,1.4480038504888866
0.166,0.0540919728570336,0.3181529529742204,0.5312206266461728,-1.9697303102807482,0.7429704788088369,-7.162274299108591,1.3901343327084077
0.168,0.055155854329856424,0.31419926086239863,0.5326376694107731,-1.9839136232584413,0.674072341810096,-7.020969549261256,1.332158418990815
0.17,0.05622243348592876,0.3102174822635955,0.5339168153864942,-1.9978137477006424,0.605077508296513,-6.879090727194817,1.2740852062330994
0.172,0.05729143417941657,0.30620818504402636,0.5350578844084573,-2.011429558251733,0.5359978686401455,-6.73665862072101,1.2159237873160027
0.174,0.05836257984329002,0.30217193945440946,0.536060720535882,-2.0247599718074714,0.4668453073994412,-6.593694047485465,1.1576832499395175
0.176,0.059435593529425235,0.29810931806336854,0.5369251920994231,-2.037803947662656,0.39763170174425666,-6.4502178524269675,1.0993726754583935
0.178,0.060510199316048424,0.29402089250956276,0.5376511723311967,-2.0505604574043885,0.32836888944062725,-6.30625083003729,1.041001117067351
0.18,0.06158611909710435,0.289907240998283,0.5382385855750407,-2.0630285569869016,0.25906873964476396,-6.161813900600405,0.9825776477308157
0.182,0.06266307523612052,0.28576894215364657,0.5386873702164121,-2.0752073290459827,0.18974309313957538,-6.0169279639032,0.9241113195440632
0.184,0.06374078993024254,0.281606576524945,0.5389974883304003,-2.0870958980055905,0.1204037758105232,-5.871613933876251,0.8656111727790288
0.186,0.0648189852324266,0.277420726561714,0.5391689259833781,-2.0986934306217933,0.05106259746934694,-5.7258927370380315,0.8070862349902888
0.188,0.0658973830936595,0.2732119765422112,0.5392016932502779,-2.1099991360835877,-0.018268649768066636,-5.579785309837731,0.7485455198185841
0.19,0.06697570660252761,0.26898091003356434,0.5390958200911027,-2.1210122604667103,-0.08757823601203596,-5.433312516562734,0.6899979940314607
0.192,0.0680536823280215,0.26472810507761274,0.5388513484121771,-2.1317320759843104,-0.1568545776649818,-5.28649499405463,0.6314525152976685
0.194,0.0691310303272133,0.2604541548055078,0.5384683667854993,-2.142157928413252,-0.22608587944566338,-5.139353814769749,0.5729180971835693
0.196,0.07020747369323962,0.25615964777013733,0.5379469775925751,-2.152289192363311,-0.2952604766598774,-4.9919098534847866,0.5144036557910339
0.198,0.07128273579201483,0.2518451736581313,0.5372873067438753,-2.1621252846094876,-0.36436673628444005,-4.844183970764263,0.45591808298448333
0.2,0.07235654031442607,0.24751132319777175,0.5364895036615982,-2.171665664145778,-0.43339305894681135,-4.6961970096414705,0.3974702449297687
0.202,0.07342861132852957,0.24315868806690372,0.5355537412624449,-2.180909832238941,-0.5023278809047362,-4.54796979229944,0.33906898063304836
0.204,0.07449867223551362,0.23878786264894694,0.5344802101919206,-2.1898573218885904,-0.5711596262994426,-4.399523194506439,0.28072313809407756
0.206,0.07556644691255004,0.2343994421021073,0.5332691245263219,-2.198507708420749,-0.6398767586087276,-4.250878064937958,0.22244153542203715
0.208,0.07663166126924226,0.2299940197313194,0.5319207296435535,-2.206860624078292,-0.7084678508612847,-4.102055115162749,0.16423290775984833
0.21,0.07769404090712512,0.22557219092992173,0.5304352896589961,-2.214915734952377,-0.776921479080771,-3.9530750860350006,0.10610598792227932
0.212,0.07875331199324084,0.22113455170283028,0.5288130917154605,-2.2226727489738027,-0.845226261524238,-3.8039586861157275,0.04806947675126283
0.214,0.07980920130783212,0.21668169858204073,0.5270544459423383,-2.2301314159232586,-0.9133708604575012,-3.6547265886731246,-0.009867958190712178
0.216,0.08086143629203382,0.21221422854213046,0.5251596854147582,-2.237291527441583,-0.9813439839304942,-3.5053994286829298,-0.06769768392720432
0.218,0.08190974554992406,0.207732737465903,0.5231291557575757,-2.2441528999475437,-1.0491343953435257,-3.355997770641027,-0.12541110869277028
0.22,0.08295385802027903,0.2032378228550117,0.5209632350678204,-2.250715407599953,-1.1167309002029144,-3.2065421618336885,-0.18299967298655995
0.222,0.08399350341512382,0.1987300824982324,0.5186623249658968,-2.25697896760425,-1.1841223545984052,-3.0570531042293854,-0.2404548554539876
0.224,0.08502841242796144,0.19421011387469195,0.5162268468959832,-2.262943534183531,-1.2512976697312632,-2.907551041166327,-0.2977681760724522
0.226,0.0860583166706687,0.18967851442292252,0.5136572446103229,-2.2686091027568467,-1.3182458117897982,-2.75805636147035,-0.3549311961610466
0.228,0.08708294872236078,0.1851358814526268,0.510953984101683,-2.273975709905393,-1.3849558037448222,-2.60858939638004,-0.41193551970087783
0.23,0.08810204216021214,0.18058281208846808,0.5081175534967746,-2.279043433255764,-1.4514167263951863,-2.4591704176989224,-0.46877279409370987
0.232,0.0891153279372664,0.1760199096982268,0.5051484550447336,-2.2838123745701346,-1.5176175675794408,-2.3098198843956657,-0.52543459719783
0.234,0.09012254324247376,0.17144776816408538,0.5020472241165215,-2.288282700217814,-1.5835475901990934,-2.160557840265312,-0.5819127129510516
0.236,0.09112342433290002,0.16686698460448485,0.49881441352089784,-2.2924546079661536,-1.6491960340608574,-2.011404401672173,-0.6381989080276775
0.238,0.09211770857307572,0.1622781557526316,0.49545059774420297,-2.2963283360970803,-1.7145522004046807,-1.8623796190984252,-0.6942849951250828
0.24,0.09310513447714182,0.1576818778801883,0.49195637286826877,-2.2999041633424078,-1.7796054534199452,-1.7135034745261704,-0.7501628340748734
0.242,0.09408544175099497,0.15307874672096375,0.4883323564883497,-2.3031824088191404,-1.8443452217616767,-1.564795878819476,-0.8058243329540572
0.244,0.09505837162779199,0.1484693566463613,0.4845791844972167,-2.3061634269497184,-1.9087610087151377,-1.4162766493045358,-0.8612614555377744
0.246,0.09602366732169512,0.14385429953923867,0.4806975066061261,-2.3088476003608913,-1.9728424058462495,-1.267965479368433,-0.9164662313080731
0.248,0.09698107199242245,0.1392341700167267,0.4766880084568137,-2.311235375336172,-2.036579033269038,-1.1198820760802317,-0.9714307116534504
0.25,0.09793033079591694,0.1346095602309655,0.4725513900832019,-2.313327227414792,-2.099960600374321,-0.9720460219963614,-1.0261470143985112
0.252,0.09887119032982611,0.12998106131465612,0.4682883722032658,-2.3151236715272057,-2.16297688975585,-0.8244768128180251,-1.0806073120169355
0.254,0.09980339867813726,0.12534926329839854,0.4638996961103419,-2.3166252618878236,-2.2256177587999106,-0.6771938546051541,-1.1348038327964698
0.256,0.10072670545581378,0.12071475502803135,0.4593861235644585,-2.3178325918877456,-2.2878731412749556,-0.5302164609903772,-1.1887288620039262
0.258,0.10164086084100116,0.11607812575790044,0.45474843308786017,-2.3187462870503133,-2.3497330059276775,-0.383563918142821,-1.2423747109000938
0.26,0.10254561675959015,0.11143996318121337,0.4499874239049464,-2.3193670127346455,-2.4111874064804546,-0.23725540570030978,-1.2957337541035638
0.262,0.10344072799679375,0.10680085158120899,0.44510391962298623,-2.3196954813390818,-2.4722265285294167,-0.09130992258557336,-1.3487984646368818
0.264,0.10432595029848697,0.10216137496534414,0.44009876122154035,-2.31973243887841,-2.5328406086105812,0.05425358573804373,-1.4015613533814035
0.266,0.10520104110017049,0.0975221158498256,0.4349728093742784,-2.319478669565629,-2.5930199648499634,0.19941627584657895,-1.4540149919734024
0.268,0.10606575956757487,0.09288365518362227,0.429726944325973,-2.318934995677063,-2.6527549983819876,0.3441594088717175,-1.506152013841044
0.27,0.10691986663726505,0.08824657227247745,0.4243620657695035,-2.3181022774174704,-2.712036194767914,0.48846435301705515,-1.557965115241363
0.272,0.10776312593478618,0.08361144230790969,0.41887908142358743,-2.3169813944229984,-2.770854149824637,0.6323126463607637,-1.609447074192058
0.274,0.10859530207105993,0.07897884105156637,0.41327892936829613,-2.315573282123048,-2.829199522524866,0.7756858795461946,-1.6605907159406077
0.276,0.10941616156315466,0.07434934235706231,0.4075625665889926,-2.313878913188315,-2.8870630608989227,0.9185657587648257,-1.7113889319495774
0.278,0.11022547308237815,0.06972351752770926,0.401730966181701,-2.311899293054309,-2.944435609224816,1.0609341225268014,-1.761834685164694
0.28,0.11102300730920944,0.0651019357472703,0.3957851196208413,-2.3096354636715666,-3.001308104281858,1.2027729314216593,-1.8119210072655954
0.282,0.11180853697607462,0.060485163998045384,0.389726036608268,-2.3070885033253283,-3.05767157682949,1.344064270783781,-1.8616409997470904
0.284,0.11258183684083999,0.05587376709661267,0.3835547447720318,-2.304259526134371,-3.1135171502582804,1.4847903488035321,-1.9109878328954744
0.286,0.11334268108598033,0.051268312101284706,0.3772722837815041,-2.3011496696284044,-3.1688359341680146,1.6249333254147378,-1.9599546665519105
0.288,0.11409084991726912,0.04666935709694998,0.3708797194160458,-2.2977601249275073,-3.2236192934308683,1.7644757459142204,-2.008534850374968
0.29,0.11482612417758067,0.04207746033263336,0.36437813163872956,-2.294092111420782,-3.2778586280827815,1.9034001867527963,-2.056721759979229
0.292,0.11554828689536428,0.037493177582607194,0.3577686177111965,-2.2901468835587653,-3.3315454362584336,2.0416893571780372,-2.104508843762552
0.294,0.11625712332224888,0.03291706207325846,0.35105229203149513,-2.2859257306491485,-3.3846713154590136,2.179326101559801,-2.1518896238302263
0.296,0.11695242097064792,0.028349664409955823,0.3442302859718942,-2.281429976652507,-3.43722796381998,2.3162934017157575,-2.198857696919122
0.298,0.11763396966057214,0.023791532248210217,0.33730374447330247,-2.276660974387701,-3.489207179054503,2.452574380906227,-2.2454067335541206
0.3,0.11830156156597513,0.019243209977820676,0.3302738228043838,-2.2716201000211576,-3.540600857514943,2.5881523077442488,-2.291530477294315
0.302,0.1189549911971027,0.01470524018414985,0.3231417058620085,-2.2663087864082616,-3.591401009408093,2.7230105885041453,-2.337222756264664
0.304,0.11959405549300588,0.010178162050221831,0.3159085886687185,-2.2607284895541535,-3.641599746203079,2.857132779401086,-2.3824774735392764
0.306,0.12021855384265899,0.005662511741412464,0.30857568201763597,-2.2548806984185137,-3.6911892860606565,2.9905025859278447,-2.42728861123054
0.308,0.12082828812263519,0.001158822330353569,0.3011442122853949,-2.2487669346683745,-3.7401619550831313,3.1231038651931415,-2.471650231399701
0.31,0.12142306273478184,-0.00333237627816282,0.29361542124506324,-2.242388752430936,-3.7885101885642776,3.254920628259983,-2.515556476967446
0.312,0.1220026831763935,-0.00781055490266093,0.2859905641300102,-2.2357477335826994,-3.836226474236836,3.3859369477749275,-2.559001529646899
0.314,0.12256695790947318,-0.012275188304806851,0.2782709116298352,-2.228845493073388,-3.883303425915111,3.5161370785125654,-2.601979664494412
0.316,0.12311569951725065,-0.01672575718549466,0.27045775103681,-2.2216836820819195,-3.929733828966686,3.6455055319212866,-2.6444852835868176
0.318,0.1236487222748522,-0.021161744024232168,0.2625523831184635,-2.2142639802653785,-3.9755105440549796,3.7740269192470217,-2.6865128446827646
0.32,0.12416584308244101,-0.0255826346916994,0.2545561229977875,-2.2065880982355424,-4.020626543782037,3.9016860116627203,-2.728056888358069
0.322,0.12466688149736513,-0.029987918515354227,0.24647029995957137,-2.198657777294888,-4.0650749137199895,4.028467742249974,-2.7691120387544235
0.324,0.12515165976630555,-0.03437708834503801,0.23829625725674397,-2.190474789172591,-4.108848853442508,4.154357207980641,-2.8096730043281033
0.326,0.12562000272628612,-0.03874964113804374,0.230035342645583,-2.1820409194540185,-4.151941665485078,4.27933966829018,-2.8497345696930996
0.328,0.1260717381048131,-0.04310507696315895,0.2216889271383473,-2.1733580006403677,-4.194346781044878,4.403400554024367,-2.889291614569078
0.33,0.12650669640295298,-0.04744289965676599,0.2132583942707349,-2.164427893348387,-4.2360577472904275,4.5265254655465865,-2.928339104406751
0.332,0.1269247109108379,-0.05176261695437211,0.2047451387316337,-2.1552524839769287,-4.277068226861087,4.648700174286902,-2.9668720900063814
0.334,0.12732561776359402,-0.056063740462017356,0.1961505678506601,-2.145833687399926,-4.317372001087479,4.769910625341732,-3.004885709881407
0.336,0.12770925597317756,-0.060345785723115566,0.18747610138244886,-2.1361734466636153,-4.356962970994229,4.89014293944736,-3.0423751909859633
0.338,0.12807546733789338,-0.06460827207706603,0.17872317120532788,-2.1262737324075336,-4.395835153576025,5.009383407219605,-3.0793358459560247
0.34,0.1284240940791429,-0.0688507186487974,0.16989321942902258,-2.1161365371531002,-4.433982590247698,5.127618339692342,-3.1157630055704644
0.342,0.12875498503580665,-0.07307265490646841,0.16098770249278926,-2.1057638889172554,-4.471399585984397,5.244834459932318,-3.151652195127773
0.344,0.12906799053201776,-0.07727361193722496,0.15200808733481752,-2.0951578392480648,-4.508080510771009,5.361018578502787,-3.186998987983868
0.346,0.12936296384960833,-0.08145312496647586,0.14295585218496099,-2.0843204661751695,-4.544019856273982,5.476157686522975,-3.221799047340907
0.348,0.12963976125490784,-0.08561073341615678,0.13383248634550737,-2.07325387389563,-4.579212236649394,5.59023895732304,-3.2560481268312147
0.35,0.12989824202554176,-0.08974598096299566,0.12463948997194363,-2.061960192459774,-4.6136523893510395,5.703249748099078,-3.289742071101233
0.352,0.130138268353716,-0.09385841562180129,0.11537837105961168,-2.050441572389276,-4.647335169228699,5.815177595632425,-3.3228768114796168
0.354,0.130359705302709,-0.09794758981797233,0.10605064363400363,-2.038700181478322,-4.680255545516867,5.9260102145659195,-3.355448363762976
0.356,0.13056242146298586,-0.10201306031826145,0.09665784176784076,-2.0267382303003005,-4.712408636829971,6.0357355293018635,-3.387452853846544
0.358,0.13074628833389018,-0.10605438841973991,0.08720150476831412,-2.0145579454249076,-4.743789676925476,6.144341644655182,-3.418886492632912
0.36,0.13091118054639822,-0.11007113996836132,0.07768318139073305,-2.0021615771440655,-4.774394026157124,6.251816856925441,-3.4497455844149947
0.362,0.13105697588905288,-0.11406288541740145,0.06810442959974616,-1.9895513991223035,-4.804217172236046,6.358149655510289,-3.480026527425568
0.364,0.1311835553338983,-0.11802919988589805,0.05846681633055684,-1.976729708047155,-4.833254730991914,6.463328724518927,-3.5097258143868193
0.366,0.13129080161933437,-0.12196966074093639,0.048771917178076496,-1.96369882151243,-4.86150239257692,6.567342854220417,-3.5388399929479606
0.368,0.13137860123771797,-0.1258838510220778,0.03902131625609995,-1.9504610800707511,-4.888955996389782,6.670181065224165,-3.567365720761383
0.37,0.13144684517843033,-0.12977136073031711,0.029216605994337064,-1.937018847762101,-4.915611558948864,6.771832654900666,-3.595299785965693
0.372,0.13149542684121046,-0.1336317832615469,0.019359386794129962,-1.923374509177244,-4.941465194784191,6.872287066997371,-3.622639049013261
0.374,0.13152424285622824,-0.13746471682764658,0.00945126682932762,-1.9095304700805693,-4.9665131472218444,6.971533942870799,-3.6493804652936968
0.376,0.13153319310486591,-0.14126976450608078,-5.061381927562447e-4,-1.8954891570541736,-4.990751788950283,7.069563122778043,-3.6755210855401756
0.378,0.1315221807404998,-0.14504653428949757,-0.010511205270381518,-1.8812530171419386,-5.014177622586674,7.166364647168285,-3.701058056235752
0.38,0.13149111149751594,-0.14879463854641337,-0.02056231133019737,-1.8668245041300806,-5.036787249548354,7.2619287190065265,-3.725988596839235
0.382,0.13143989520404126,-0.1525136953052475,-0.03065781882741936,-1.8522061062028596,-5.058577437055536,7.356245786746415,-3.750310048780608
0.384,0.13136844490424163,-0.1562033275605171,-0.04079608480069785,-1.8374003287174743,-5.079545078688252,7.44930649643156,-3.7740198466059756
0.386,0.1312766768619902,-0.15986316330827596,-0.05097546127907626,-1.822409693526825,-5.099687194190623,7.541101692050103,-3.797115517826536
0.388,0.13116451069049798,-0.1634928356857739,-0.06119429445301483,-1.8072367406672603,-5.119000934884218,7.631622422785497,-3.8195946868698414
0.39,0.1310318693714662,-0.1670919830197086,-0.07145092492940641,-1.7918840279720831,-5.137483584161867,7.720859944218883,-3.8414550754330863
0.392,0.13087867909416212,-0.17066024856254258,-0.08174368786532948,-1.77635413067316,-5.155132551339517,7.808805708423762,-3.862694497970962
0.394,0.13070486703717235,-0.17419727666511578,-0.09207091171639936,-1.7606496408665697,-5.17194528962641,7.895451227160253,-3.8833108015979665
0.396,0.13051036739070832,-0.17770272322359942,-0.10243092253430808,-1.7447731675228317,-5.18791951803756,7.980788443366178,-3.9033020286373397
0.398,0.1302951162804917,-0.18117624690168807,-0.11282204079069014,-1.728727335763694,-5.2030530339550785,8.06480941807117,-3.9226662793082996
0.4,0.13005905321714264,-0.18461751165631343,-0.12324258259525589,-1.7125147865701575,-5.217343766374387,8.147506419819328,-3.9414017507220116
0.402,0.12980212111023576,-0.1880261867770669,-0.13369085994737828,-1.6961381763956478,-5.2307897762100435,8.228871925557193,-3.9595067370971617
0.404,0.12952426628235705,-0.19140194692562193,-0.14416518098767717,-1.6796001767791868,-5.24338925660158,8.308898621521738,-3.9769796299755447
0.406,0.12922543817228982,-0.19474447183912758,-0.1546638521457815,-1.6629034700902539,-5.255140520380152,8.387579386896038,-3.99381890908641
0.408,0.12890558927247897,-0.19805344628683902,-0.16518517885909678,-1.646050748188876,-5.26604199721104,8.464907290451514,-4.0100231402580695
